0:0:0:0:0:0:0:1 - - [08/May/2023:11:04:32 +0900] "GET /jsp/0508_MVC_%EB%AA%A8%EB%8D%B8%EB%A7%81_%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/%EC%87%BC%ED%95%91%EB%AA%B0%EA%B3%A0%EA%B0%9D%EA%B4%80%EB%A6%AC/public/css/style.css HTTP/1.1" 200 163
0:0:0:0:0:0:0:1 - - [08/May/2023:11:04:32 +0900] "GET /jsp/0508_MVC_%EB%AA%A8%EB%8D%B8%EB%A7%81_%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/%EC%87%BC%ED%95%91%EB%AA%B0%EA%B3%A0%EA%B0%9D%EA%B4%80%EB%A6%AC/public/css/fonts.css HTTP/1.1" 200 2086978
0:0:0:0:0:0:0:1 - - [08/May/2023:11:04:32 +0900] "GET /jsp/0508_MVC_%EB%AA%A8%EB%8D%B8%EB%A7%81_%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/%EC%87%BC%ED%95%91%EB%AA%B0%EA%B3%A0%EA%B0%9D%EA%B4%80%EB%A6%AC/public/css/reset.css HTTP/1.1" 200 813
0:0:0:0:0:0:0:1 - - [08/May/2023:11:04:32 +0900] "GET /jsp/0508_MVC_%EB%AA%A8%EB%8D%B8%EB%A7%81_%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/%EC%87%BC%ED%95%91%EB%AA%B0%EA%B3%A0%EA%B0%9D%EA%B4%80%EB%A6%AC/public/css/signup.css HTTP/1.1" 200 1535
0:0:0:0:0:0:0:1 - - [08/May/2023:11:04:32 +0900] "GET /jsp/0508_MVC_%EB%AA%A8%EB%8D%B8%EB%A7%81_%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/%EC%87%BC%ED%95%91%EB%AA%B0%EA%B3%A0%EA%B0%9D%EA%B4%80%EB%A6%AC/public/css/skip.css HTTP/1.1" 200 357
0:0:0:0:0:0:0:1 - - [08/May/2023:11:04:32 +0900] "GET /jsp/0508_MVC_%EB%AA%A8%EB%8D%B8%EB%A7%81_%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/%EC%87%BC%ED%95%91%EB%AA%B0%EA%B3%A0%EA%B0%9D%EA%B4%80%EB%A6%AC/public/css/main.css HTTP/1.1" 200 805
0:0:0:0:0:0:0:1 - - [08/May/2023:11:04:33 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [08/May/2023:11:05:04 +0900] "GET /jsp/0508_MVC_%EB%AA%A8%EB%8D%B8%EB%A7%81_%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/%EC%87%BC%ED%95%91%EB%AA%B0%EA%B3%A0%EA%B0%9D%EA%B4%80%EB%A6%AC/kurly_user_main.jsp HTTP/1.1" 200 1308
0:0:0:0:0:0:0:1 - - [08/May/2023:11:05:04 +0900] "GET /jsp/0508_MVC_%EB%AA%A8%EB%8D%B8%EB%A7%81_%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/%EC%87%BC%ED%95%91%EB%AA%B0%EA%B3%A0%EA%B0%9D%EA%B4%80%EB%A6%AC/public/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/May/2023:11:05:04 +0900] "GET /jsp/0508_MVC_%EB%AA%A8%EB%8D%B8%EB%A7%81_%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/%EC%87%BC%ED%95%91%EB%AA%B0%EA%B3%A0%EA%B0%9D%EA%B4%80%EB%A6%AC/public/css/reset.css HTTP/1.1" 304 -
